module,type,name,res_id,src,value,comments
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,"for record in self:
        record['size'] = len(record.name)","for record in self:
        record['size'] = len(record.name)",
base,code,addons/base/models/res_lang.py,255,format() must be given exactly one %char format specifier,format() se tiene que dar exactamente un especificador de formato %char,
base,selection,"base.language.export,state",0,get,obtener,
base,selection,"ir.model.fields,ttype",0,html,html,
base,selection,"base.language.install,state",0,init,Inicio,
base,selection,"base.module.update,state",0,init,Inicio,
base,selection,"ir.model.fields,ttype",0,integer,entero,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,internal note...,Nota interna...,
base,selection,"ir.ui.menu,action",0,ir.actions.act_url,ir.actions.act_url,
base,selection,"ir.ui.menu,action",0,ir.actions.act_window,ir.actions.act_window,
base,selection,"ir.ui.menu,action",0,ir.actions.client,ir.actions.client,
base,selection,"ir.ui.menu,action",0,ir.actions.report,ir.actions.report,
base,selection,"ir.ui.menu,action",0,ir.actions.server,ir.actions.server,
base,selection,"ir.model.fields,ttype",0,many2many,many2many,
base,selection,"ir.model.fields,ttype",0,many2one,many2one,
base,model_terms,"ir.ui.view,arch_db",base.demo_failures_dialog,module(s) failed to install and were disabled,módulo(s) falló al instalarse y fue deshabilitado,
base,selection,"ir.model.fields,ttype",0,monetary,Monetario,
base,code,addons/base/models/ir_ui_view.py,553,n/a,n/a,
base,code,addons/base/models/ir_fields.py,346,name,nombre,
base,code,addons/base/models/ir_fields.py,144,no,no,
base,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,on,de,
base,selection,"ir.model.fields,ttype",0,one2many,one2many,
base,model,"ir.module.module,shortdesc",base.module_pos_cache,pos_cache,pos_cache,
base,model,"ir.module.module,shortdesc",base.module_pos_sale,pos_sale,ventas_pos,
base,selection,"ir.model.fields,ttype",0,reference,Referencia,
base,selection,"ir.model.fields,ttype",0,selection,Selección,
base,model,"ir.module.module,shortdesc",base.module_snailmail_account,snailmail_account,snailmail_account,
base,model,"ir.module.module,shortdesc",base.module_social_media,social_media,social_media,
base,model,"ir.module.category,name",base.module_category_stock,stock,stock,
base,model,"ir.module.module,shortdesc",base.module_stock_zebra,stock_zebra,stock_zebra,
base,model,"ir.module.module,shortdesc",base.module_test_mimetypes,test mimetypes-guessing,test mimetypes-guessing,
base,model,"ir.module.module,shortdesc",base.module_test_access_rights,test of access rights and rules,prueba de los permisos y reglas de acceso,
base,model,"ir.module.module,shortdesc",base.module_test_read_group,test read_group,test read_group,
base,model,"ir.module.module,shortdesc",base.module_test_assetsbundle,test-assetsbundle,test-assetsbundle,
base,model,"ir.module.module,shortdesc",base.module_test_pylint,test-eval,test-eval,
base,model,"ir.module.module,shortdesc",base.module_test_exceptions,test-exceptions,test-exceptions,
base,model,"ir.module.module,shortdesc",base.module_test_converter,test-field-converter,test-field-converter,
base,model,"ir.module.module,shortdesc",base.module_test_impex,test-import-export,test-import-export,
base,model,"ir.module.module,shortdesc",base.module_test_inherit,test-inherit,test-inherit,
base,model,"ir.module.module,shortdesc",base.module_test_inherits,test-inherits,test-inherits,
base,model,"ir.module.module,shortdesc",base.module_test_inherits_depends,test-inherits-depends,test-inherits-depends,
base,model,"ir.module.module,shortdesc",base.module_test_limits,test-limits,test-limits,
base,model,"ir.module.module,shortdesc",base.module_test_lint,test-lint,test-lint,
base,model,"ir.module.module,shortdesc",base.module_test_translation_import,test-translation-import,test-translation-import,
base,model,"ir.module.module,shortdesc",base.module_test_uninstall,test-uninstall,test-uninstall,
base,model,"ir.module.module,shortdesc",base.module_test_convert,test_convert,test_convert,
base,selection,"ir.model.fields,ttype",0,text,texto,
base,model_terms,"ir.ui.view,arch_db",base.res_config_installer,title,título,
base,code,addons/base/models/ir_fields.py,144,true,verdadero,
base,code,addons/base/models/ir_fields.py,144,yes,sí,
base,model,"res.country,name",base.ax,Åland Islands,Islas Åland,
base_import,code,addons/base_import/static/src/js/import_action.js,611,%d records were successfully imported,%d registros fueron importados con éxito,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,646,(%d more),(%d más),openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,376,"A single column was found in the file, this often means the file separator is incorrect",Sólo se ha encontrado una columna en el archivo. Esto suele significar que el separador de archivo es incorrecto.,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,580,"An unknown issue occurred during import (possibly lost connection, data limit exceeded or memory limits exceeded). Please retry in case the issue is transient. If the issue still occurs, try to split the file rather than import it at once.","Se produjo un problema desconocido durante la importación (posiblemente pérdida de conexión, límite de datos excedido o límites de memoria excedidos). Vuelva a intentarlo en caso de que el problema sea transitorio. Si el problema persiste, intente dividir el archivo en lugar de importarlo de una vez.",openerp-web
base_import,model,"ir.model,name",base_import.model_base,Base,Base,
base_import,model,"ir.model,name",base_import.model_base_import_import,Base Import,Importar Base,
base_import,model,"ir.model,name",base_import.model_base_import_mapping,Base Import Mapping,Mapeo de importación base,
base_import,code,addons/base_import/static/src/xml/base_import.xml,101,Cancel,Cancel,openerp-web
base_import,code,addons/base_import/models/base_import.py,715,Column %s contains incorrect values (value: %s),Columna %s contiene valores incorrectos (valores: %s),
base_import,code,addons/base_import/models/base_import.py,816,Column %s contains incorrect values. Error in line %d: %s,Columna %s contiene valores incorrectos. Error en la linea %d: %s,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__column_name,Column Name,Nombre de columna,
base_import,code,addons/base_import/static/src/js/import_action.js,210,Comma,Coma,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,227,Comma,Coma,openerp-web
base_import,code,addons/base_import/models/base_import.py,855,Could not retrieve URL: %(url)s [%(field_name)s: L%(line_number)d]: %(error)s,No se pudo recuperar el URL:,
base_import,code,addons/base_import/static/src/xml/base_import.xml,107,Create if doesn't exist,Crear si no existe,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__create_uid,Created by,Creado por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__create_date,Created on,Creado el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__create_date,Created on,Creado el,
base_import,code,addons/base_import/static/src/xml/base_import.xml,106,"Creates new records if they can't be found (instead of failing to import). Note that the value in the column will be used as the new record's 'name', and assumes this is sufficient to create the record.","Crea nuevos registros si no se pueden encontrar (en lugar de no importar). Tenga en cuenta que el valor en la columna se usará como el 'nombre' del nuevo registro, y se supone que esto es suficiente para crear el registro.",openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__currency_id,Currency,Moneda,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__currency_id,Currency,Moneda,
base_import,code,addons/base_import/models/base_import.py,215,Database ID,Id. de la BD,
base_import,code,addons/base_import/models/base_import.py,220,Database ID,Id. de la BD,
base_import,code,addons/base_import/static/src/js/import_action.js,83,Date Format:,Formato de la fecha:,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,84,Datetime Format:,Formato de fecha y hora:,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,88,Decimal Separator:,Separador de decimales:,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,56,Defer parent/child computation,Diferir cálculo de padres e hijos,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__display_name,Display Name,Nombre mostrado,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__display_name,Display Name,Nombre mostrado,
base_import,code,addons/base_import/static/src/js/import_action.js,443,Don't import,No importar,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,228,Dot,Punto,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,87,Download,Descargar,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__dt,Dt,Dt,
base_import,code,addons/base_import/static/src/js/import_action.js,78,Encoding:,Codificación:,openerp-web
base_import,code,addons/base_import/models/base_import.py,818,Error Parsing Date [%s:L%d]: %s,Error al analizar la fecha [%s:L%d]: %s,
base_import,code,addons/base_import/models/base_import.py,297,Error cell found while reading XLS/XLSX file: %s,Error de celda encontrado al leer el archivo XLS/XLSX: %s,
base_import,code,addons/base_import/static/src/js/import_action.js,623,Everything seems valid.,Todo parece correcto.,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,82,Excel files are recommended as fields formatting is automatic.,Se recomiendan los archivos de Excel ya que el formato de los campos es automático.,openerp-web
base_import,code,addons/base_import/models/base_import.py,177,External ID,ID externo,
base_import,code,addons/base_import/models/base_import.py,214,External ID,ID externo,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__field_name,Field Name,Nombre de campo,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__file,File,Archivo,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__file_name,File Name,Nombre del archivo,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__file_type,File Type,Tipo de archivo,
base_import,code,addons/base_import/models/base_import.py,837,File size exceeds configured maximum (%s bytes),El tamaño del archivo excede el máximo configurado (%s bytes),
base_import,code,addons/base_import/models/base_import.py,843,File size exceeds configured maximum (%s bytes),El tamaño del archivo excede el máximo configurado (%s bytes),
base_import,model,"ir.model.fields,help",base_import.field_base_import_import__file,"File to check and/or import, raw binary (not base64)","Archivo a comprobar y/o importar, binario en bruto (no base64)",
base_import,code,addons/base_import/static/src/xml/base_import.xml,136,"For CSV files, you may need to select the correct separator.","Para los archivos CSV, es posible que deba seleccionar el separador correcto.",openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,13,Formatting Options…,Opciones de formato ...,openerp-web
base_import,code,addons/base_import/models/base_import.py,790,"Found invalid image data, images should be imported as either URLs or base64-encoded data.","Found invalid image data, images should be imported as either URLs or base64-encoded data.",
base_import,code,addons/base_import/static/src/js/import_action.js,670,Get all possible values,Obtener todos los valores posibles,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,657,Here are the possible values:,Éstos son los posibles valores:,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,137,Here is the start of the file we could not import:,Éste es el comienzo del archivo que no se ha podido importar:,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__id,ID,ID,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__id,ID,ID,
base_import,code,addons/base_import/static/src/xml/base_import.xml,67,"If the file contains
                the column names, Odoo can try auto-detecting the
                field corresponding to the column. This makes imports
                simpler especially when the file has many columns.","Si el archivo contiene los nombres de columna, Odoo puede intentar auto-detectar el campo correspondiente a la columna. Esto hace la importación más simple, especialmente cuando el archivo tiene muchas columnas.",openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,45,"If the model uses openchatter, history tracking                             will set up subscriptions and send notifications                             during the import, but lead to a slower import.","Si el modelo utiliza OpenChatter, el registro del historial establecerá suscripciones y enviará notificaciones durante la importación, lo que hará más lenta la importación.",openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,54,"If the model uses parent/child relations, computing the                     parent / child relation occurs on every line, and lead to a slower import.                     Defering it can speed up import.","If the model uses parent/child relations, computing the                     parent / child relation occurs on every line, and lead to a slower import.                     Defering it can speed up import.",openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,98,Import,Importar,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,168,Import,Importar,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,91,Import FAQ,Preguntas frecuentes sobre importación,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,140,Import a File,Importar un Archivo,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,611,Import completed,Importación completada,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,135,Import preview failed due to:,La previsualización de la importación ha fallado debido a:,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,577,"Import timed out. Please retry. If you still encounter this issue, the file may be too big for the system's configuration, try to split it (import less records per file).","La importación expiró. Por favor, intente de nuevo. Si aún ocurre este problema, el archivo puede ser demasiado grande para la configuración del sistema, intente dividirlo (importe menos registros por archivo).",openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview____last_update,Last Modified on,Última modificación en,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__write_uid,Last Updated by,Última actualización por,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_complex__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__write_date,Last Updated on,Última actualización el,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__write_date,Last Updated on,Última actualización el,
base_import,code,addons/base_import/static/src/xml/base_import.xml,100,Load File,Cargar fichero,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,362,Load New File,Cargar nuevo archivo,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,41,Map your columns to import,Asignar las columnas a importar,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_import__res_model,Model,Modelo,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__name,Name,Nombre,
base_import,code,addons/base_import/static/src/xml/base_import.xml,85,Need Help?,¿Necesitas ayuda?,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,230,No Separator,Sin separador,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,511,Normal Fields,Campos normales,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__othervalue,Other Variable,Otra variable,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__parent_id,Parent,Padre,
base_import,code,addons/base_import/static/src/js/import_action.js,512,Relation Fields,Campos relación,openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_mapping__res_model,Res Model,Res Model,
base_import,code,addons/base_import/static/src/xml/base_import.xml,79,Select a CSV or Excel file to import.,Seleccione un archivo CSV o Excel para importar.,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,211,Semicolon,Punto y coma,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,79,Separator:,Separador:,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,66,Show fields of relation fields (advanced),Mostrar los campos de la relación (avanzado),openerp-web
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_preview__somevalue,Some Value,Algún valor,
base_import,code,addons/base_import/static/src/js/import_action.js,213,Space,Espacio,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,212,Tab,Tabulación,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,99,Test Import,Probar importación,openerp-web
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_preview,Tests : Base Import Model Preview,Pruebas: Vista previa del modelo de importación base,
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char,"Tests : Base Import Model, Character","Pruebas: modelo de importación base, personaje",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_noreadonly,"Tests : Base Import Model, Character No readonly","Pruebas: modelo de importación base, carácter no solo lectura",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_readonly,"Tests : Base Import Model, Character readonly","Pruebas: modelo de importación base, solo lectura de caracteres",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_required,"Tests : Base Import Model, Character required","Pruebas: Modelo de importación base, se requiere personaje",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_states,"Tests : Base Import Model, Character states","Pruebas: modelo de importación base, estados de caracteres",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_char_stillreadonly,"Tests : Base Import Model, Character still readonly","Pruebas: Modelo de importación base, el personaje sigue siendo de solo lectura",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o,"Tests : Base Import Model, Many to One","Pruebas: Modelo de importación de base, muchos a uno",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_related,"Tests : Base Import Model, Many to One related","Pruebas: modelo base de importación, muchos a uno relacionados",
