module,type,name,res_id,src,value,comments
openacademy,model,"ir.ui.menu,name",openacademy.contact_cat_menu,Contact Tags,,
openacademy,model,"ir.actions.act_window,name",openacademy.contact_list_action,Contacts,,
openacademy,model,"ir.ui.menu,name",openacademy.contact_menu,Contacts,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__course_id,Course,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_form_view,Course Form,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_tree_view,Course Tree,,
openacademy,model,"ir.actions.act_window,name",openacademy.course_list_action,Courses,,
openacademy,model,"ir.ui.menu,name",openacademy.courses_menu,Courses,,
openacademy,model_terms,"ir.actions.act_window,help",openacademy.course_list_action,Create the first course,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__create_uid,Created by,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__create_uid,Created by,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__create_uid,Created by,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__create_date,Created on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__create_date,Created on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__create_date,Created on,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.view_openacad_session_kanban,Delete,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__description,Description,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_form_view,Description,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__display_name,Display Name,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__display_name,Display Name,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__display_name,Display Name,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__duration,Duration,,
openacademy,model,"ir.model.fields,help",openacademy.field_openacademy_session__duration,Duration in days,,
openacademy,sql_constraint,openacademy.course,0,El título del curso y la descripción de este deben ser diferentes,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__end_date,End Date,,
openacademy,sql_constraint,openacademy.course,0,Este nombre de curso ya está en uso,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.session_form_view,General,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_search_view,Group By,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__id,ID,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__id,ID,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__id,ID,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__instructor_id,Instructor,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_res_partner__instructor,Instructor,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_res_users__instructor,Instructor,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course____last_update,Last Modified on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session____last_update,Last Modified on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard____last_update,Last Modified on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__write_uid,Last Updated by,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__write_uid,Last Updated by,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__write_uid,Last Updated by,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__write_date,Last Updated on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__write_date,Last Updated on,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__write_date,Last Updated on,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_search_view,My Courses,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__name,Name,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__seats,Number of seats,,
openacademy,model,"ir.ui.menu,name",openacademy.main_openacademy_menu,Open Academy,,
openacademy,model,"ir.ui.menu,name",openacademy.openacademy_menu,Open Academy,,
openacademy,model,"res.groups,name",openacademy.group_manager,OpenAcademy / Manager,,
openacademy,model,"ir.model,name",openacademy.model_openacademy_course,OpenAcademy Courses,,
openacademy,model,"ir.model,name",openacademy.model_openacademy_session,OpenAcademy Sessions,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.openacademy_session_graph_view,Participations by Courses,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_form_view,Registered sessions,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__responsible_id,Responsible,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_search_view,Responsible,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.session_form_view,Schedule,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.session_calendar_view,Session Calendar,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.session_form_view,Session Form,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.session_gantt_view,Session Gantt,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.session_tree_view,Session Tree,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.view_openacad_session_kanban,Session name:,,
openacademy,model,"ir.actions.act_window,name",openacademy.session_list_action,Sessions,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__session_ids,Sessions,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_wizard__session_ids,Sessions,,
openacademy,model,"ir.ui.menu,name",openacademy.session_menu,Sessions,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_form_view,Sessions,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.partner_instructor_form_view,Sessions,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__start_date,Start Date,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.wizard_form_view,Subscribe,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_session__taken_seats,Taken seats,,
openacademy,model,"res.partner.category,name",openacademy.teacher1,Teacher / Level 1,,
openacademy,model,"res.partner.category,name",openacademy.teacher2,Teacher / Level 2,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.course_form_view,This is an example of notebooks,,
openacademy,model,"ir.model.fields,field_description",openacademy.field_openacademy_course__name,Title,,
openacademy,model,"ir.model,name",openacademy.model_openacademy_wizard,Wizard: Quick Registration of Attendees to Sessions,,
openacademy,model_terms,"ir.ui.view,arch_db",openacademy.wizard_form_view,or,,
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,559, [Me],,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,248, and ,,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,581, or ,,openerp-web
web,code,addons/web/static/src/js/views/search/search_view.js,245, or ,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,296, records,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,165, records,,openerp-web
web,code,addons/web/static/src/xml/base.xml,655,# Code editor,,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,112,%(field)s %(operator)s,,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,387,%(field)s %(operator)s,,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,113,"%(field)s %(operator)s ""%(value)s""",,openerp-web
web,code,addons/web/static/src/js/core/translation.js,114,%d days ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,112,%d hours ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,110,%d minutes ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,116,%d months ago,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,141,%d requests (%d ms) %d queries (%d ms),,openerp-web
web,code,addons/web/static/src/js/core/translation.js,118,%d years ago,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.webclient_bootstrap,"&lt;!--[if lt IE 10]&gt;
                        &lt;body class=""ie9""&gt;
                    &lt;![endif]--&gt;",,
web,code,addons/web/static/src/js/fields/field_utils.js,442,'%s' is not a correct date,,openerp-web
web,code,addons/web/static/src/js/core/time.js,193,"'%s' is not a correct date, datetime nor time",,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,489,'%s' is not a correct datetime,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,523,'%s' is not a correct float,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,629,'%s' is not a correct integer,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,559,'%s' is not a correct monetary field,,openerp-web
web,code,addons/web/static/src/js/core/time.js,205,"'%s' is not convertible to date, datetime nor time",,openerp-web
web,code,addons/web/static/src/xml/base.xml,298,(change),,openerp-web
web,code,addons/web/static/src/xml/base.xml,508,(count),,openerp-web
web,code,addons/web/static/src/xml/base.xml,537,(count),,openerp-web
web,code,addons/web/static/src/xml/base.xml,77,(no string),,openerp-web
web,code,addons/web/static/src/xml/base.xml,10,(nolabel),,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,294,1 record,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-at"" role=""img"" aria-label=""Email"" title=""Email""/>",,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-building-o"" role=""img"" aria-label=""Fiscal number""/>",,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-globe"" role=""img"" aria-label=""Website"" title=""Website""/>",,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_background,"<i class=""fa fa-phone"" role=""img"" aria-label=""Phone"" title=""Phone""/>",,
web,code,addons/web/static/src/js/chrome/action_manager.js,574,A popup window has been blocked. You may need to change your browser settings to allow popup windows for this page.,,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_report.js,66,A popup window with your report was blocked. You may need to change your browser settings to allow popup windows for this page.,,openerp-web
web,code,addons/web/static/src/xml/base.xml,632,ALL,,openerp-web
web,code,addons/web/static/src/xml/base.xml,633,ANY,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,19,Access Denied,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,15,Access Error,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1569,Access to all Enterprise Apps,,openerp-web
web,code,addons/web/static/src/js/chrome/sidebar.js,34,Action,,openerp-web
web,code,addons/web/static/src/xml/base.xml,111,Action ID:,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2131,Activate,,openerp-web
web,code,addons/web/static/src/xml/base.xml,248,Activate Assets Debugging,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2130,Active,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2134,Active,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2138,Active,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,839,Add,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1412,Add,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,56,Add,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,73,Add,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,81,Add %s,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1126,Add Custom Filter,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1111,Add Custom Group,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,49,Add a Column,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1130,Add a condition,,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,78,Add a line,,openerp-web
web,code,addons/web/static/src/xml/base.xml,616,Add branch,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,48,Add column,,openerp-web
web,code,addons/web/static/src/xml/base.xml,640,Add filter,,openerp-web
web,code,addons/web/static/src/xml/base.xml,700,Add new value,,openerp-web
web,code,addons/web/static/src/xml/base.xml,615,Add node,,openerp-web
web,code,addons/web/static/src/xml/base.xml,701,Add tag,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2053,Add to Favorites,,openerp-web
web,code,addons/web/static/src/xml/base.xml,375,Add...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1618,Add: ,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1210,Advanced Search...,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,319,Alert,,openerp-web
web,code,addons/web/static/src/xml/base.xml,622,All,,openerp-web
web,code,addons/web/static/src/xml/base.xml,627,All,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,440,All day,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,404,All day,,openerp-web
web,code,addons/web/static/src/xml/base.xml,494,All users,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,120,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,123,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,129,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,132,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,138,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,141,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,147,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,150,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,156,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,159,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,165,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,168,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,174,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,177,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,183,Alt,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,186,Alt,,openerp-web
web,code,addons/web/static/src/xml/base.xml,149,An error occurred,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,205,An unknown CORS error occured. The error probably originates from a JavaScript file served from a different origin. (Opening your browser console might give you a hint on the error.),,openerp-web
web,code,addons/web/static/src/xml/base.xml,1574,And more,,openerp-web
web,code,addons/web/static/src/xml/base.xml,623,Any,,openerp-web
web,code,addons/web/static/src/xml/base.xml,628,Any,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1120,Apply,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1128,Apply,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1203,Apply,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2135,Archive,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,162,Archive,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,27,Archive All,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2134,Archived,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,382,Are you sure that you want to archive all the records from this column?,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,164,Are you sure that you want to archive all the selected records?,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,320,Are you sure that you want to remove this column ?,,openerp-web
web,code,addons/web/static/src/js/views/search/favorites_menu.js,305,Are you sure that you want to remove this filter?,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,322,Are you sure you want to delete this record ?,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,352,Are you sure you want to delete this record ?,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1028,Attach,,openerp-web
web,code,addons/web/static/src/xml/base.xml,348,Attachment :,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1408,Available fields,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,161,Avatar,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,53,Avatar,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,56,Avatar,,openerp-web
web,code,addons/web/static/src/xml/base.xml,515,Bar Chart,,openerp-web
web,model,"ir.model,name",web.model_base,Base,,
web,code,addons/web/static/src/xml/base.xml,1143,Based On,,openerp-web
web,code,addons/web/static/src/xml/base.xml,250,Become Superuser,,openerp-web
web,code,addons/web/controllers/main.py,1543,Binary fields can not be exported to Excel unless their content is base64-encoded. That does not seem to be the case for %s.,,
web,code,addons/web/static/src/xml/base.xml,952,Binary file,,openerp-web
web,code,addons/web/static/src/xml/colorpicker.xml,35,Blue,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1573,Bugfixes guarantee,,openerp-web
web,code,addons/web/static/src/xml/base.xml,74,Button,,openerp-web
web,code,addons/web/static/src/xml/base.xml,103,Button Type:,,openerp-web
web,code,addons/web/static/src/js/core/utils.js,144,"Bytes,Kb,Mb,Gb,Tb,Pb,Eb,Zb,Yb",,openerp-web
web,code,addons/web/static/src/xml/base.xml,1222,CLEAR,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_view.js,22,Calendar,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,4,Calendar toolbar,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_view.js,44,Calendar view has not defined 'date_start' attribute.,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,333,Cancel,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,386,Cancel,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,65,Cancel,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,75,Cancel,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,217,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,56,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,314,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,405,Cancel,,openerp-web
web,code,addons/web/static/src/xml/base.xml,179,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,107,Cannot render chart with mode : ,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,421,Card color: %s,,openerp-web
web,code,addons/web/controllers/main.py,819,Change Password,,
web,code,addons/web/controllers/main.py,821,Change Password,,
web,code,addons/web/controllers/main.py,833,Change Password,,
web,code,addons/web/static/src/js/widgets/change_password.js,27,Change Password,,openerp-web
web,code,addons/web/static/src/xml/base.xml,178,Change Password,,openerp-web
web,code,addons/web/static/src/xml/base.xml,49,Change default:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,514,Change graph,,openerp-web
web,code,addons/web/static/src/js/widgets/colorpicker.js,35,Choose,,openerp-web
web,code,addons/web/static/src/xml/base.xml,936,Clear,,openerp-web
web,code,addons/web/static/src/xml/base.xml,976,Clear,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1007,Clear,,openerp-web
web,code,addons/web/static/src/xml/base.xml,245,Clear Events,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2139,Close,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager.js,496,Close,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,363,Close,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,123,Close,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,212,Close,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,24,Close,,openerp-web
web,code,addons/web/static/src/xml/base.xml,743,Close,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1519,Close,,openerp-web
web,code,addons/web/static/src/xml/dialog.xml,11,Close,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2138,Closed,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,54,Column title,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1185,Compare To,,openerp-web
web,code,addons/web/static/src/xml/base.xml,468,Condition:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,173,Confirm New Password,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,345,Confirmation,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,395,Confirmation,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,353,Connection lost,,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,367,Connection restored,,openerp-web
web,code,addons/web/static/src/xml/base.xml,37,Context:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,90,Context:,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,123,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,132,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,141,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,150,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,159,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,168,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,177,Control,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,186,Control,,openerp-web
web,code,addons/web/static/src/xml/base.xml,188,Control panel toolbar,,openerp-web
web,code,addons/web/static/src/xml/base.xml,200,Control panel toolbar,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1372,Copied !,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,142,Copied !,,openerp-web
web,code,addons/web/static/src/xml/base.xml,956,Copy Text,,openerp-web
web,code,addons/web/static/src/xml/base.xml,961,Copy Text,,openerp-web
web,code,addons/web/static/src/xml/base.xml,147,Copy the full error to clipboard,,openerp-web
web,code,addons/web/static/src/js/core/ajax.js,378,Could not connect to the server,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1596,Could not display the selected image.,,openerp-web
web,code,addons/web/static/src/js/core/utils.js,478,Could not serialize XML,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,49,Count,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,52,Count,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,48,Count,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,60,Count,,openerp-web
web,code,addons/web/static/src/xml/base.xml,511,Count,,openerp-web
web,code,addons/web/static/src/xml/base.xml,540,Count,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,44,Create,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,268,Create,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,45,Create,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_controller.js,415,Create,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,411,Create,,openerp-web
web,code,addons/web/static/src/xml/base.xml,386,Create,,openerp-web
web,code,addons/web/static/src/xml/base.xml,406,Create,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,642,Create ,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,526,"Create ""<strong>%s</strong>""",,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,41,Create a %s,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,145,Create a new record,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,540,Create and Edit...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,55,Create and edit,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,569,Create: ,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,251,Create: %s,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout__create_uid,Created by,,
web,code,addons/web/static/src/xml/base.xml,353,Created by :,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout__create_date,Created on,,
web,code,addons/web/static/src/xml/base.xml,307,Creation Date:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,303,Creation User:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,919,Current state,,openerp-web
web,code,addons/web/static/src/js/views/search/favorites_menu.js,202,Custom Filter,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,28,Dark blue,,openerp-web
web,code,addons/web/static/src/xml/base.xml,867,Dark blue,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,88,Dark blue,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,25,Dark purple,,openerp-web
web,code,addons/web/static/src/xml/base.xml,864,Dark purple,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,85,Dark purple,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.login,Database,,
web,code,addons/web/static/src/js/views/search/groupby_menu.js,52,Day,,openerp-web
web,code,addons/web/static/src/xml/base.xml,558,Day,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,80,Day,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2131,Deactivate,,openerp-web
web,code,addons/web/static/src/xml/base.xml,451,Default:,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,350,Delete,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,187,Delete,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,176,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,853,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1330,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1454,Delete,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,24,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,614,Delete node,,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,570,Delete row ,,openerp-web
web,code,addons/web/static/src/xml/base.xml,364,Delete this attachment,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1049,Delete this file,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,111,Description,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,123,Discard,,openerp-web
web,code,addons/web/static/src/js/widgets/colorpicker.js,36,Discard,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,31,Discard,,openerp-web
web,code,addons/web/static/src/xml/base.xml,393,Discard,,openerp-web
web,code,addons/web/static/src/xml/base.xml,416,Discard,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,75,Discard,,openerp-web
web,code,addons/web/static/src/xml/report.xml,18,Discard,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,136,Discard a record modification,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout__display_name,Display Name,,
web,code,addons/web/static/src/js/widgets/data_export.js,362,Do you really want to delete this export template?,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,150,Do you really want to delete this filter from favorites ?,,openerp-web
web,model,"ir.model.fields,field_description",web.field_report_layout__view_id,Document Template,,
web,code,addons/web/static/src/xml/base.xml,1547,Documentation,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,36,Domain,,openerp-web
web,code,addons/web/static/src/xml/base.xml,601,Domain,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,536,Domain error,,openerp-web
web,code,addons/web/static/src/xml/base.xml,613,Domain node,,openerp-web
web,code,addons/web/static/src/xml/base.xml,41,Domain:,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,16,"Don't leave yet,<br />it's still loading...",,openerp-web
web,code,addons/web/static/src/xml/base.xml,546,Download xls,,openerp-web
web,code,addons/web/static/src/xml/base.xml,587,Dropdown menu,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1557,Dropdown menu,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,193,Duplicate,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,344,Edit,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,50,Edit,,openerp-web
